pollenflux	latitude	longitude
0.0	22.273113250732422	-111.34405517578125
0.0	22.30327033996582	-111.1131820678711
0.0	22.332815170288086	-110.88211822509766
0.0	22.36174774169922	-110.65087890625
0.0	22.39006805419922	-110.4194564819336
0.0	22.417774200439453	-110.18785858154297
0.0	22.44486427307129	-109.95608520507812
0.0	22.47134017944336	-109.72415161132812
0.0	22.4971981048584	-109.49205017089844
0.0	22.522438049316406	-109.2597885131836
0.0	22.547060012817383	-109.02737426757812
0.0	22.571062088012695	-108.7947998046875
0.0	22.59444236755371	-108.56208038330078
0.0	22.617202758789062	-108.32921600341797
0.0	22.639339447021484	-108.09620666503906
0.0	22.66085433959961	-107.8630599975586
0.0	22.681743621826172	-107.6297836303711
0.0	22.702009201049805	-107.39637756347656
0.0	22.721647262573242	-107.162841796875
0.0	22.74066162109375	-106.92918395996094
0.0	22.759048461914062	-106.6954116821289
0.0	22.776805877685547	-106.46151733398438
0.0	22.79393768310547	-106.2275161743164
0.0	22.81043815612793	-105.99341583251953
2.758638586661255e-14	22.826309204101562	-105.75920104980469
0.0	22.841550827026367	-105.52489471435547
2.2828656690281872e-18	22.856163024902344	-105.29048919677734
228101.0	22.870141983032227	-105.05599975585938
132790.3125	22.88348960876465	-104.82141876220703
504401.15625	22.89620590209961	-104.58675384521484
1068692.125	22.908287048339844	-104.35201263427734
1169043.375	22.919736862182617	-104.11719512939453
116317.265625	22.930551528930664	-103.8823013305664
429142.625	22.940732955932617	-103.64734649658203
102015.0703125	22.950281143188477	-103.4123306274414
630367.4375	22.959192276000977	-103.17725372314453
238035.171875	22.967470169067383	-102.94212341308594
104744.1875	22.97511100769043	-102.70693969726562
0.0	22.98211669921875	-102.47171020507812
19049.51171875	22.988487243652344	-102.23643493652344
38099.0234375	22.994220733642578	-102.00112915039062
542813.9375	22.999317169189453	-101.76578521728516
649846.75	23.00377655029297	-101.53040313720703
499219.1875	23.007600784301758	-101.29500579833984
125254.640625	23.010787963867188	-101.05957794189453
128243.0546875	23.013336181640625	-100.82413482666016
66057.125	23.015247344970703	-100.58867645263672
88342.7109375	23.016523361206055	-100.35321044921875
22131.71875	23.017160415649414	-100.11773681640625
752478.4375	23.017160415649414	-99.88226318359375
90263.859375	23.016523361206055	-99.64678955078125
746376.1875	23.015247344970703	-99.41132354736328
0.0	23.013336181640625	-99.17586517333984
146840.625	23.010787963867188	-98.94042205810547
164299.5	23.007600784301758	-98.70499420166016
190781.515625	23.00377655029297	-98.46959686279297
21395.89453125	22.999317169189453	-98.23421478271484
0.0	22.994220733642578	-97.99887084960938
62931.69140625	22.988487243652344	-97.76356506347656
0.0	22.98211669921875	-97.52828979492188
0.0	22.97511100769043	-97.29306030273438
0.0	22.967470169067383	-97.05787658691406
0.0	22.959192276000977	-96.82274627685547
0.0	22.950281143188477	-96.5876693725586
0.0	22.940732955932617	-96.35265350341797
0.0	22.930551528930664	-96.1176986694336
0.0	22.919736862182617	-95.88280487060547
0.0	22.908287048339844	-95.64798736572266
0.0	22.89620590209961	-95.41324615478516
0.0	22.88348960876465	-95.17858123779297
0.0	22.870141983032227	-94.94400024414062
0.0	22.856163024902344	-94.70951080322266
0.0	22.841550827026367	-94.47510528564453
0.0	22.826309204101562	-94.24079895019531
0.0	22.81043815612793	-94.00658416748047
0.0	22.79393768310547	-93.7724838256836
0.0	22.776805877685547	-93.53848266601562
0.0	22.759048461914062	-93.3045883178711
0.0	22.74066162109375	-93.07081604003906
0.0	22.721647262573242	-92.837158203125
0.0	22.702009201049805	-92.60362243652344
0.0	22.681743621826172	-92.3702163696289
0.0	22.66085433959961	-92.1369400024414
0.0	22.639339447021484	-91.90379333496094
0.0	22.617202758789062	-91.67078399658203
0.0	22.59444236755371	-91.43791961669922
0.0	22.571062088012695	-91.2052001953125
0.0	22.547060012817383	-90.97262573242188
0.0	22.522438049316406	-90.7402114868164
0.0	22.4971981048584	-90.50794982910156
0.0	22.47134017944336	-90.27584838867188
0.0	22.44486427307129	-90.04391479492188
0.0	22.417774200439453	-89.81214141845703
0.0	22.39006805419922	-89.5805435180664
0.0	22.36174774169922	-89.34912109375
0.0	22.332815170288086	-89.11788177490234
0.0	22.30327033996582	-88.8868179321289
0.0	22.273113250732422	-88.65594482421875
0.0	22.24234962463379	-88.42525482177734
0.0	22.210975646972656	-88.19476318359375
0.0	22.178993225097656	-87.96446990966797
0.0	22.146406173706055	-87.734375
0.0	22.11321449279785	-87.50448608398438
0.0	22.079418182373047	-87.2748031616211
0.0	22.045019149780273	-87.04532623291016
0.0	22.010019302368164	-86.81607055664062
0.0	21.97442054748535	-86.58702850341797
0.0	21.938220977783203	-86.35821533203125
0.0	21.901426315307617	-86.12962341308594
0.0	21.864032745361328	-85.90125274658203
0.0	21.826045989990234	-85.6731185913086
0.0	21.787466049194336	-85.44522094726562
0.0	21.748294830322266	-85.21755981445312
0.0	21.708532333374023	-84.99014282226562
0.0	21.668180465698242	-84.76296997070312
0.0	21.627241134643555	-84.53604125976562
0.0	21.585716247558594	-84.30936431884766
0.0	21.543607711791992	-84.08294677734375
0.0	21.500913619995117	-83.85678100585938
0.0	21.457639694213867	-83.6308822631836
0.0	21.413785934448242	-83.40524291992188
0.0	21.369352340698242	-83.17987060546875
0.0	21.324342727661133	-82.95476531982422
0.0	21.278757095336914	-82.72994232177734
0.0	21.23259925842285	-82.50538635253906
0.0	21.185869216918945	-82.28112030029297
0.0	21.138566970825195	-82.05712890625
0.0	21.0906982421875	-81.83341979980469
0.0	21.042261123657227	-81.6100082397461
0.0	20.99325942993164	-81.38687896728516
0.0	20.943695068359375	-81.16404724121094
0.0	20.89356803894043	-80.94151306152344
0.0	20.842880249023438	-80.71928405761719
0.0	20.791635513305664	-80.49734497070312
0.0	20.73983383178711	-80.27571868896484
0.0	20.687477111816406	-80.05440521240234
0.0	20.634567260742188	-79.8333969116211
0.0	20.58110809326172	-79.61270141601562
0.0	20.527099609375	-79.39231872558594
0.0	20.47254180908203	-79.1722640991211
0.0	20.41744041442871	-78.95252227783203
0.0	20.361797332763672	-78.73310852050781
0.0	20.30561065673828	-78.51402282714844
0.0	20.248884201049805	-78.2952651977539
0.0	20.191621780395508	-78.07683563232422
0.0	20.133821487426758	-77.8587417602539
0.0	20.075489044189453	-77.6409912109375
0.0	20.016626358032227	-77.42357635498047
6.438137783310038e-13	19.957231521606445	-77.20649719238281
1.3179195690500578e-13	19.897310256958008	-76.9897689819336
0.0	19.836864471435547	-76.77338409423828
0.0	19.775894165039062	-76.55734252929688
0.0	19.714401245117188	-76.34165954589844
0.0	19.65239143371582	-76.12632751464844
0.0	19.589862823486328	-75.91134643554688
0.0	19.526819229125977	-75.69673156738281
0.0	19.46326446533203	-75.48246765136719
0.0	19.39919662475586	-75.26856994628906
0.0	19.33462142944336	-75.05503845214844
0.0	19.26953887939453	-74.84187316894531
0.0	19.20395278930664	-74.62906646728516
0.0	19.137863159179688	-74.41664123535156
0.0	19.071273803710938	-74.20458221435547
0.0	19.004188537597656	-73.9928970336914
0.0	18.93660545349121	-73.7815933227539
0.0	18.8685302734375	-73.57066345214844
0.0	18.799964904785156	-73.36011505126953
0.0	18.73090934753418	-73.14994812011719
0.0	18.661367416381836	-72.94017028808594
0.0	18.591341018676758	-72.73076629638672
0.0	18.520832061767578	-72.52175903320312
0.0	18.789737701416016	-127.34355926513672
0.0	18.860050201416016	-127.13368225097656
0.0	18.929874420166016	-126.92341613769531
0.0	18.99921226501465	-126.71276092529297
0.0	19.068058013916016	-126.50172424316406
0.0	19.136411666870117	-126.2903060913086
0.0	19.204269409179688	-126.07850646972656
0.0	19.271629333496094	-125.86632537841797
0.0	19.338491439819336	-125.65376281738281
0.0	19.404850006103516	-125.44083404541016
0.0	19.470706939697266	-125.22752380371094
0.0	19.536054611206055	-125.01384735107422
0.0	19.60089683532715	-124.7998046875
0.0	19.665225982666016	-124.58538818359375
0.0	19.72904396057129	-124.37061309814453
0.0	19.792346954345703	-124.15547180175781
0.0	19.855131149291992	-123.93997192382812
0.0	19.91739845275879	-123.72411346435547
0.0	19.979143142700195	-123.50789642333984
0.0	20.04036521911621	-123.29132843017578
0.0	20.10106086730957	-123.07440948486328
0.0	20.161230087280273	-122.85714721679688
0.0	20.220869064331055	-122.6395263671875
0.0	20.279977798461914	-122.42156982421875
0.0	20.338550567626953	-122.2032699584961
0.0	20.396589279174805	-121.98462677001953
0.0	20.454090118408203	-121.7656478881836
0.0	20.511051177978516	-121.54634094238281
0.0	20.56747055053711	-121.32669830322266
0.0	20.62334632873535	-121.10671997070312
0.0	20.67867660522461	-120.88642120361328
0.0	20.733461380004883	-120.66580200195312
0.0	20.787694931030273	-120.44485473632812
0.0	20.84137725830078	-120.22359466552734
0.0	20.894506454467773	-120.00201416015625
0.0	20.947080612182617	-119.78012084960938
0.0	20.99909782409668	-119.55791473388672
0.0	21.05055809020996	-119.33540344238281
0.0	21.101455688476562	-119.11258697509766
0.0	21.151792526245117	-118.88947296142578
0.0	21.20156478881836	-118.66605377197266
0.0	21.25077247619629	-118.44233703613281
0.0	21.29941177368164	-118.21833038330078
0.0	21.347482681274414	-117.99403381347656
0.0	21.394981384277344	-117.76944732666016
0.0	21.44190788269043	-117.5445785522461
0.0	21.48826026916504	-117.31942749023438
0.0	21.53403663635254	-117.093994140625
0.0	21.579235076904297	-116.8682861328125
0.0	21.623855590820312	-116.6423110961914
0.0	21.66789436340332	-116.41606140136719
0.0	21.711349487304688	-116.18954467773438
0.0	21.754222869873047	-115.9627685546875
0.0	21.796510696411133	-115.73573303222656
0.0	21.83820915222168	-115.50843811035156
0.0	21.879322052001953	-115.28089141845703
0.0	21.919843673706055	-115.05309295654297
0.0	21.959774017333984	-114.8250503540039
0.0	21.99911117553711	-114.59676361083984
0.0	22.037853240966797	-114.36824035644531
0.0	22.076000213623047	-114.13947296142578
0.0	22.113550186157227	-113.91047668457031
0.0	22.150501251220703	-113.68124389648438
0.0	22.186853408813477	-113.45178985595703
0.0	22.222604751586914	-113.22211456298828
0.0	22.25775146484375	-112.99221801757812
0.0	22.29229736328125	-112.76210021972656
0.0	22.326236724853516	-112.53177642822266
0.0	22.359569549560547	-112.30123901367188
0.0	22.39229393005371	-112.07049560546875
0.0	22.42441177368164	-111.83955383300781
0.0	22.455917358398438	-111.60840606689453
0.0	22.486814498901367	-111.37706756591797
0.0	22.51709747314453	-111.14553833007812
0.0	22.546768188476562	-110.91382598876953
0.0	22.575824737548828	-110.68192291259766
0.0	22.604265213012695	-110.44984436035156
0.0	22.63208770751953	-110.21758270263672
0.0	22.65929412841797	-109.98515319824219
0.0	22.685882568359375	-109.75254821777344
0.0	22.711851119995117	-109.51978302001953
0.0	22.737197875976562	-109.28685760498047
0.0	22.761924743652344	-109.05377197265625
0.0	22.786029815673828	-108.8205337524414
0.0	22.80950927734375	-108.58714294433594
0.0	22.832366943359375	-108.35360717773438
0.0	22.854597091674805	-108.11992645263672
0.0	22.876203536987305	-107.8861083984375
0.0	22.89718246459961	-107.65215301513672
0.0	22.91753387451172	-107.4180679321289
0.0	22.937257766723633	-107.18385314941406
0.0	22.95635223388672	-106.94951629638672
0.0	22.974817276000977	-106.7150650024414
0.0	22.992650985717773	-106.4804916381836
0.0	23.009855270385742	-106.24581146240234
0.0	23.026426315307617	-106.01102447509766
4.095374389123592e-16	23.04236602783203	-105.77613067626953
8.090278238178218e-19	23.05767250061035	-105.5411376953125
0.0	23.072345733642578	-105.3060531616211
0.0	23.08638572692871	-105.07086944580078
557954.5	23.099790573120117	-104.83560180664062
994084.4375	23.112560272216797	-104.60025024414062
803305.9375	23.12469482421875	-104.36482238769531
118153.9609375	23.136192321777344	-104.12931823730469
90463.0234375	23.14705467224121	-103.89373779296875
105802.2109375	23.15727996826172	-103.65808868408203
531311.0625	23.166868209838867	-103.4223861694336
245015.65625	23.175817489624023	-103.18661499023438
240052.421875	23.18412971496582	-102.95079040527344
52048.5078125	23.191804885864258	-102.71492004394531
235203.84375	23.19883918762207	-102.47899627685547
37155.3359375	23.205236434936523	-102.24302673339844
230005.890625	23.210994720458984	-102.00702667236328
615435.25	23.216114044189453	-101.77098846435547
79127.390625	23.220592498779297	-101.53491973876953
426667.0625	23.22443199157715	-101.29882049560547
105433.203125	23.227632522583008	-101.06270599365234
135652.5	23.230192184448242	-100.82656860351562
44936.82421875	23.232112884521484	-100.59041595458984
90800.171875	23.2333927154541	-100.35425567626953
45217.49609375	23.234033584594727	-100.11808776855469
125728.484375	23.234033584594727	-99.88191223144531
541644.875	23.2333927154541	-99.64574432373047
0.0	23.232112884521484	-99.40958404541016
0.0	23.230192184448242	-99.17343139648438
218325.453125	23.227632522583008	-98.93729400634766
317717.125	23.22443199157715	-98.70117950439453
371153.28125	23.220592498779297	-98.46508026123047
0.0	23.216114044189453	-98.22901153564453
88537.484375	23.210994720458984	-97.99297332763672
127134.734375	23.205236434936523	-97.75697326660156
0.0	23.19883918762207	-97.52100372314453
0.0	23.191804885864258	-97.28507995605469
0.0	23.18412971496582	-97.04920959472656
0.0	23.175817489624023	-96.81338500976562
0.0	23.166868209838867	-96.5776138305664
0.0	23.15727996826172	-96.34191131591797
0.0	23.14705467224121	-96.10626220703125
0.0	23.136192321777344	-95.87068176269531
0.0	23.12469482421875	-95.63517761230469
0.0	23.112560272216797	-95.39974975585938
0.0	23.099790573120117	-95.16439819335938
0.0	23.08638572692871	-94.92913055419922
0.0	23.072345733642578	-94.6939468383789
0.0	23.05767250061035	-94.4588623046875
0.0	23.04236602783203	-94.22386932373047
0.0	23.026426315307617	-93.98897552490234
0.0	23.009855270385742	-93.75418853759766
0.0	22.992650985717773	-93.5195083618164
0.0	22.974817276000977	-93.2849349975586
0.0	22.95635223388672	-93.05048370361328
0.0	22.937257766723633	-92.81614685058594
0.0	22.91753387451172	-92.5819320678711
0.0	22.89718246459961	-92.34784698486328
0.0	22.876203536987305	-92.1138916015625
0.0	22.854597091674805	-91.88007354736328
0.0	22.832366943359375	-91.64639282226562
0.0	22.80950927734375	-91.41285705566406
0.0	22.786029815673828	-91.1794662475586
0.0	22.761924743652344	-90.94622802734375
0.0	22.737197875976562	-90.71314239501953
0.0	22.711851119995117	-90.48021697998047
0.0	22.685882568359375	-90.24745178222656
0.0	22.65929412841797	-90.01484680175781
0.0	22.63208770751953	-89.78241729736328
0.0	22.604265213012695	-89.55015563964844
0.0	22.575824737548828	-89.31807708740234
0.0	22.546768188476562	-89.08617401123047
0.0	22.51709747314453	-88.85446166992188
0.0	22.486814498901367	-88.62293243408203
0.0	22.455917358398438	-88.39159393310547
0.0	22.42441177368164	-88.16044616699219
0.0	22.39229393005371	-87.92950439453125
0.0	22.359569549560547	-87.69876098632812
0.0	22.326236724853516	-87.46822357177734
0.0	22.29229736328125	-87.23789978027344
0.0	22.25775146484375	-87.00778198242188
0.0	22.222604751586914	-86.77788543701172
0.0	22.186853408813477	-86.54821014404297
0.0	22.150501251220703	-86.31875610351562
0.0	22.113550186157227	-86.08952331542969
0.0	22.076000213623047	-85.86052703857422
0.0	22.037853240966797	-85.63175964355469
0.0	21.99911117553711	-85.40323638916016
0.0	21.959774017333984	-85.1749496459961
0.0	21.919843673706055	-84.94690704345703
0.0	21.879322052001953	-84.71910858154297
0.0	21.83820915222168	-84.49156188964844
0.0	21.796510696411133	-84.26426696777344
0.0	21.754222869873047	-84.0372314453125
0.0	21.711349487304688	-83.81045532226562
0.0	21.66789436340332	-83.58393859863281
0.0	21.623855590820312	-83.3576889038086
0.0	21.579235076904297	-83.1317138671875
0.0	21.53403663635254	-82.906005859375
0.0	21.48826026916504	-82.68057250976562
0.0	21.44190788269043	-82.4554214477539
0.0	21.394981384277344	-82.23055267333984
0.0	21.347482681274414	-82.00596618652344
0.0	21.29941177368164	-81.78166961669922
0.0	21.25077247619629	-81.55766296386719
0.0	21.20156478881836	-81.33394622802734
0.0	21.151792526245117	-81.11052703857422
0.0	21.101455688476562	-80.88741302490234
0.0	21.05055809020996	-80.66459655761719
0.0	20.99909782409668	-80.44208526611328
0.0	20.947080612182617	-80.21987915039062
0.0	20.894506454467773	-79.99798583984375
0.0	20.84137725830078	-79.77640533447266
0.0	20.787694931030273	-79.55514526367188
0.0	20.733461380004883	-79.33419799804688
0.0	20.67867660522461	-79.11357879638672
0.0	20.62334632873535	-78.89328002929688
0.0	20.56747055053711	-78.67330169677734
0.0	20.511051177978516	-78.45365905761719
0.0	20.454090118408203	-78.2343521118164
0.0	20.396589279174805	-78.01537322998047
0.0	20.338550567626953	-77.7967300415039
0.0	20.279977798461914	-77.57843017578125
0.0	20.220869064331055	-77.3604736328125
7.285701989628857e-13	20.161230087280273	-77.14285278320312
0.0005444284179247916	20.10106086730957	-76.92559051513672
0.0	20.04036521911621	-76.70867156982422
0.0	19.979143142700195	-76.49210357666016
0.0	19.91739845275879	-76.27588653564453
0.0	19.855131149291992	-76.06002807617188
0.0	19.792346954345703	-75.84452819824219
0.0	19.72904396057129	-75.62938690185547
0.0	19.665225982666016	-75.41461181640625
0.0	19.60089683532715	-75.2001953125
0.0	19.536054611206055	-74.98615264892578
0.0	19.470706939697266	-74.77247619628906
0.0	19.404850006103516	-74.55916595458984
0.0	19.338491439819336	-74.34623718261719
0.0	19.271629333496094	-74.13367462158203
0.0	19.204269409179688	-73.92149353027344
0.0	19.136411666870117	-73.7096939086914
0.0	19.068058013916016	-73.49827575683594
0.0	18.99921226501465	-73.28723907470703
0.0	18.929874420166016	-73.07658386230469
0.0002320084604434669	18.860050201416016	-72.86631774902344
0.0	18.789737701416016	-72.65644073486328
0.0	18.718942642211914	-72.44695281982422
0.0	18.98835563659668	-127.41828155517578
0.0	19.05895233154297	-127.20792388916016
0.0	19.12906265258789	-126.9971694946289
0.0	19.198680877685547	-126.7860336303711
0.0	19.26780891418457	-126.57450103759766
0.0	19.336441040039062	-126.36258697509766
0.0	19.404577255249023	-126.1502914428711
0.0	19.472211837768555	-125.93760681152344
0.0	19.53934669494629	-125.72454833984375
0.0	19.60597801208496	-125.5111083984375
0.0	19.672103881835938	-125.29729461669922
0.0	19.737720489501953	-125.0831069946289
0.0	19.802827835083008	-124.86854553222656
0.0	19.867422103881836	-124.65361785888672
0.0	19.931501388549805	-124.43831634521484
0.0	19.99506378173828	-124.22265625
0.0	20.058107376098633	-124.00662994384766
0.0	20.120630264282227	-123.79024505615234
0.0	20.18263053894043	-123.57350158691406
0.0	20.244104385375977	-123.35639953613281
0.0	20.305051803588867	-123.1389389038086
0.0	20.365468978881836	-122.92113494873047
0.0	20.42535400390625	-122.70297241210938
0.0	20.48470687866211	-122.4844741821289
0.0	20.543521881103516	-122.265625
0.0	20.6018009185791	-122.04643249511719
0.0	20.6595401763916	-121.826904296875
0.0	20.716737747192383	-121.6070327758789
0.0	20.773391723632812	-121.38683319091797
0.0	20.829498291015625	-121.16629791259766
0.0	20.885059356689453	-120.9454345703125
0.0	20.9400691986084	-120.7242431640625
0.0	20.994529724121094	-120.50273132324219
0.0	21.04843521118164	-120.28089904785156
0.0	21.10178565979004	-120.05874633789062
0.0	21.154579162597656	-119.83627319335938
0.0	21.20681381225586	-119.61348724365234
0.0	21.258487701416016	-119.39039611816406
0.0	21.309598922729492	-119.16699981689453
0.0	21.360145568847656	-118.94329071044922
0.0	21.410127639770508	-118.71928405761719
0.0	21.45953941345215	-118.49497985839844
0.0	21.50838279724121	-118.27037811279297
0.0	21.55665397644043	-118.04548645019531
0.0	21.604351043701172	-117.82029724121094
0.0	21.65147590637207	-117.5948257446289
0.0	21.698022842407227	-117.36907196044922
0.0	21.743989944458008	-117.14303588867188
0.0	21.789379119873047	-116.91671752929688
0.0	21.834186553955078	-116.69013214111328
0.0	21.87841033935547	-116.46327209472656
0.0	21.922048568725586	-116.23613739013672
0.0	21.96510124206543	-116.00874328613281
0.0	22.007566452026367	-115.78108978271484
0.0	22.049442291259766	-115.55317687988281
0.0	22.090726852416992	-115.32500457763672
0.0	22.131420135498047	-115.0965805053711
0.0	22.171518325805664	-114.86791229248047
0.0	22.211021423339844	-114.63899230957031
0.0	22.249927520751953	-114.40982818603516
0.0	22.288236618041992	-114.18043518066406
0.0	22.325944900512695	-113.95079803466797
0.0	22.363052368164062	-113.72093200683594
0.0	22.39955711364746	-113.49083709716797
0.0	22.43545913696289	-113.26051330566406
0.0	22.47075653076172	-113.02997589111328
0.0	22.505447387695312	-112.7992172241211
0.0	22.53952980041504	-112.5682373046875
0.0	22.5730037689209	-112.33705139160156
0.0	22.605867385864258	-112.10565948486328
0.0	22.638120651245117	-111.87406158447266
0.0	22.669761657714844	-111.64226531982422
0.0	22.700788497924805	-111.41027069091797
0.0	22.731201171875	-111.17808532714844
0.0	22.760997772216797	-110.94570922851562
0.0	22.790176391601562	-110.71315002441406
0.0	22.81873893737793	-110.48040008544922
0.0	22.8466796875	-110.24748229980469
0.0	22.87400245666504	-110.0143814086914
0.0	22.90070343017578	-109.78111267089844
0.0	22.926782608032227	-109.54768371582031
0.0	22.952238082885742	-109.31407928466797
0.0	22.977069854736328	-109.080322265625
0.0	23.00127601623535	-108.8464126586914
0.0	23.024856567382812	-108.61235046386719
0.0	23.047809600830078	-108.37813568115234
0.0	23.07013702392578	-108.1437759399414
0.0	23.091835021972656	-107.90928649902344
0.0	23.112903594970703	-107.67465209960938
0.0	23.13334083557129	-107.43988800048828
0.0	23.153148651123047	-107.20499420166016
0.0	23.172325134277344	-106.96997833251953
0.0	23.190868377685547	-106.73483276367188
0.0	23.208778381347656	-106.49958038330078
0.0	23.226057052612305	-106.26421356201172
6.567315722350031e-05	23.242698669433594	-106.02873992919922
0.0	23.25870704650879	-105.79315948486328
0.0	23.274078369140625	-105.55747985839844
80557.46875	23.288814544677734	-105.32170104980469
56933.92578125	23.302913665771484	-105.08583068847656
0.0	23.316375732421875	-104.8498764038086
753222.1875	23.329200744628906	-104.61383056640625
101506.84375	23.341386795043945	-104.3777084350586
118691.0859375	23.352933883666992	-104.14151000976562
390460.0625	23.363842010498047	-103.90523529052734
72983.4375	23.37411117553711	-103.66889953613281
36547.0625	23.383739471435547	-103.4324951171875
73832.4453125	23.392728805541992	-103.19602966308594
111755.8984375	23.401077270507812	-102.95951080322266
36491.71875	23.408782958984375	-102.72293853759766
19241.931640625	23.415849685668945	-102.48632049560547
80681.890625	23.422273635864258	-102.24966430664062
80376.84375	23.428056716918945	-102.0129623413086
79943.140625	23.433197021484375	-101.7762222290039
592250.4375	23.437694549560547	-101.53945922851562
568341.8125	23.441551208496094	-101.30266571044922
106509.046875	23.444765090942383	-101.06584930419922
535147.4375	23.447336196899414	-100.82901000976562
68532.765625	23.449264526367188	-100.5921630859375
67405.234375	23.450550079345703	-100.35530090332031
167637.984375	23.45119285583496	-100.1184310913086
104208.9296875	23.45119285583496	-99.8815689086914
971033.625	23.450550079345703	-99.64469909667969
927786.9375	23.449264526367188	-99.4078369140625
0.0	23.447336196899414	-99.17098999023438
278060.3125	23.444765090942383	-98.93415069580078
317845.125	23.441551208496094	-98.69733428955078
0.0	23.437694549560547	-98.46054077148438
366845.90625	23.433197021484375	-98.2237777709961
164583.796875	23.428056716918945	-97.9870376586914
278269.375	23.422273635864258	-97.75033569335938
0.0	23.415849685668945	-97.51367950439453
0.0	23.408782958984375	-97.27706146240234
0.0	23.401077270507812	-97.04048919677734
0.0	23.392728805541992	-96.80397033691406
0.0	23.383739471435547	-96.5675048828125
0.0	23.37411117553711	-96.33110046386719
0.0	23.363842010498047	-96.09476470947266
0.0	23.352933883666992	-95.85848999023438
0.0	23.341386795043945	-95.6222915649414
0.0	23.329200744628906	-95.38616943359375
0.0	23.316375732421875	-95.1501235961914
0.0	23.302913665771484	-94.91416931152344
0.0	23.288814544677734	-94.67829895019531
0.0	23.274078369140625	-94.44252014160156
0.0	23.25870704650879	-94.20684051513672
0.0	23.242698669433594	-93.97126007080078
0.0	23.226057052612305	-93.73578643798828
0.0	23.208778381347656	-93.50041961669922
0.0	23.190868377685547	-93.26516723632812
0.0	23.172325134277344	-93.03002166748047
0.0	23.153148651123047	-92.79500579833984
0.0	23.13334083557129	-92.56011199951172
0.0	23.112903594970703	-92.32534790039062
0.0	23.091835021972656	-92.09071350097656
0.0	23.07013702392578	-91.8562240600586
0.0	23.047809600830078	-91.62186431884766
0.0	23.024856567382812	-91.38764953613281
0.0	23.00127601623535	-91.1535873413086
0.0	22.977069854736328	-90.919677734375
0.0	22.952238082885742	-90.68592071533203
0.0	22.926782608032227	-90.45231628417969
0.0	22.90070343017578	-90.21888732910156
0.0	22.87400245666504	-89.9856185913086
0.0	22.8466796875	-89.75251770019531
0.0	22.81873893737793	-89.51959991455078
0.0	22.790176391601562	-89.28684997558594
0.0	22.760997772216797	-89.05429077148438
